UID,Targets
3828,"[tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(1.), tensor(3.), tensor(3.), tensor(3.), tensor(3.), tensor(3.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(2.), tensor(2.), tensor(4.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(2.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(2.), tensor(2.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(2.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(5.), tensor(2.), tensor(2.), tensor(3.), tensor(3.), tensor(4.), tensor(3.), tensor(3.), tensor(2.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(2.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(2.), tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(4.), tensor(3.), tensor(2.), tensor(5.), tensor(3.), tensor(3.), tensor(1.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(4.), tensor(2.), tensor(3.), tensor(5.), tensor(3.), tensor(3.), tensor(3.), tensor(5.), tensor(3.), tensor(3.), tensor(5.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(2.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(2.), tensor(3.), tensor(5.), tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(3.), tensor(2.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(2.), tensor(5.), tensor(3.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(4.), tensor(2.), tensor(4.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(2.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(2.), tensor(3.), tensor(3.), tensor(3.), tensor(2.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(5.), tensor(2.), tensor(4.), tensor(4.), tensor(2.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(2.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(2.), tensor(5.), tensor(4.), tensor(2.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(4.)]"
18059,"[tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(3.), tensor(2.), tensor(3.), tensor(2.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(5.), tensor(4.), tensor(1.), tensor(5.), tensor(3.), tensor(5.), tensor(2.), tensor(4.), tensor(5.)]"
57737,"[tensor(4.), tensor(4.), tensor(2.), tensor(2.), tensor(4.), tensor(4.), tensor(4.), tensor(1.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(1.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(2.), tensor(3.), tensor(4.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(1.), tensor(3.), tensor(4.), tensor(4.), tensor(1.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(1.), tensor(1.)]"
39157,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
76281,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.)]"
141477,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(2.)]"
140537,"[tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.)]"
163219,"[tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
142786,"[tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(3.)]"
86180,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
109080,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(2.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(4.), tensor(5.), tensor(3.), tensor(2.), tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(2.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(2.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(1.), tensor(5.)]"
41462,"[tensor(4.), tensor(5.), tensor(2.), tensor(4.), tensor(4.), tensor(4.), tensor(1.), tensor(3.), tensor(1.), tensor(2.), tensor(2.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(1.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(1.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(2.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(2.), tensor(3.), tensor(4.), tensor(2.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(2.)]"
111989,"[tensor(4.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(5.)]"
111972,"[tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(1.)]"
125657,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(3.)]"
32007,"[tensor(3.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(3.), tensor(5.), tensor(2.), tensor(3.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(1.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(2.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(3.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(1.), tensor(1.), tensor(2.), tensor(4.), tensor(4.), tensor(5.), tensor(2.), tensor(3.), tensor(1.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(1.), tensor(2.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(1.), tensor(3.), tensor(1.), tensor(2.), tensor(4.), tensor(5.), tensor(1.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(1.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(1.), tensor(1.), tensor(2.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(3.), tensor(2.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(1.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(2.), tensor(3.), tensor(5.), tensor(4.), tensor(1.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(2.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(1.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(4.)]"
87788,"[tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.)]"
161120,"[tensor(4.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(1.), tensor(4.), tensor(2.), tensor(3.), tensor(4.), tensor(5.)]"
105573,"[tensor(5.), tensor(4.), tensor(3.), tensor(2.), tensor(1.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(2.), tensor(3.), tensor(4.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(2.), tensor(5.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(3.), tensor(2.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(2.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(2.), tensor(5.), tensor(4.), tensor(1.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(2.), tensor(5.), tensor(4.), tensor(2.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(3.), tensor(3.)]"
